0,0,1,0,0,0,0,0,0,0,504,0,1,1,0,0,6,0,3,0,5,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1599,0,1,0,1,0,3,0
0,0,0,0,0,13,0,1,0,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,7,0
0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,89,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0
0,0,360,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,10,0,4,1,3,0,0,0,0,2,4,0,0,0
50,0,2,0,0,6,0,15,0,0,2,1,0,0,0,0,2,0,0,0,0,0,963,0,0,0
1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,51,6,0,0,0,0,7,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,14,0,0,0,70,0,1,0,0,1,1,0,0,0,1,95,1,0,60,0
0,0,0,0,0,0,0,243,0,0,0,0,17,4,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,8,2,0,1,0,5,1,0,0,0,0,4,2,0,0,0,0,0,37,0,0,0
0,0,0,0,0,0,0,1,0,7,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,8
0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,3,0,0,0,0
0,0,1,0,0,0,0,0,0,0,117,0,0,0,0,1,0,0,0,0,0,1,0,0,457,0
0,0,0,0,0,800,8,181,1340,5,2,1,4,0,0,0,0,0,0,0,1,59,1,0,2,0
0,0,0,0,0,0,0,0,0,16,0,265,0,0,0,1,0,0,162,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1043,0,0,0,0,0,0,0,0,0,1
0,0,272,0,0,0,5,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0
0,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,2,0,1,0,0
0,0,0,1,0,5,0,0,0,0,1,21,0,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,2,66,0,0,376,0,0,0,0,1,0,0,4,0,0,0,2,0,3,0,0,0,0
0,0,43,0,0,0,0,8,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,1,3
0,0,1,0,0,0,0,8,0,0,0,0,734,1,0,3,0,0,0,111,0,0,3,0,0,2
206,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,1,32,0,10,0,0,50,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18,0,0,0,1,0,2,0,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20,0,2,16,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1
0,0,10,0,0,79,0,41,0,0,9,2,0,0,0,0,7,0,0,0,0,450,1,0,0,0
0,0,2,0,0,552,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,26,20,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,29,0,71,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,2,0,1,0,1598,4,0,0,2,0,0,0,1560,60,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59,6,0,0,0,0,1,2,6,0,0
0,0,0,0,0,0,0,0,6,0,1,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0
1603,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,32,0,0,0,1,1,0,1,455,1
0,0,0,0,0,0,0,67,0,0,0,0,0,1,1,0,1644,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,2,0
5,0,0,0,0,0,0,8,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,5
0,0,12,0,1794,0,0,2,0,400,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,15,0,2,0,3,0,0,0,0,5,0,0,0,0,0,17,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,975,2,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,24,0,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141,0,0,0,0,0,1,0,0,0,2
0,0,0,0,0,0,0,18,165,0,0,0,0,0,0,0,0,0,0,0,2,53,1,0,1,0
0,0,0,170,0,0,0,5,0,3,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,3,0,0,0,0,4,0,20,35,0,0,0,0,715,0,168,0,1,0
0,0,0,0,0,85,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
13,0,0,0,0,210,0,3,0,0,0,0,0,0,1,6,6,0,0,2,1,0,499,0,0,0
0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,10,0,1,0,1,2,367,0,0,0,0,3,0,0,4,0,0
0,0,0,0,1,0,1048,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,1,0,0,0,11,1,0,8,0,0
0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2
1,0,0,0,0,0,0,4,0,2,0,0,1,2,0,0,1,0,76,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,14
0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
0,0,1,0,0,1,0,0,0,0,913,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,0,0,0,4,26,0,0,0,0
2,0,15,0,0,4,0,0,0,0,3,1,0,1,2,0,3,1913,0,0,3,2,0,0,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,34,4,0,0
0,0,0,0,0,2,658,0,0,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3,0,0,5,0,0,1,1850,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,32,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,40,3,5
0,0,0,0,0,0,0,75,0,0,4,0,0,0,0,0,0,0,0,98,3,2,0,0,0,0
